日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,6.88,-0.86,-44620189.0,-7.83,-44525131.0,-7.82,-95058.0,-0.02,-1889649.0,-0.33,46509838.0,8.17,-44620189.0,-1.9978696190640968,-1.9999999999999551,,-0.37664497129954577
2024-10-29,6.85,-0.44,-140763807.0,-16.59,-138410263.0,-16.31,-2353544.0,-0.28,83943224.0,9.89,56820576.0,6.7,-140763814.0,-1.9832800921407117,-1.9999999005426066,,-1.4056708253116188
2024-10-30,6.83,-0.29,-121027430.0,-14.58,-51294923.0,-6.18,-69732507.0,-8.4,84151580.0,10.14,36875848.0,4.44,-121027432.0,-1.4238288803814212,-1.9999999669496251,,-1.194432198281917
2024-10-31,6.73,-1.46,-43770127.0,-4.71,-24264568.0,-2.61,-19505559.0,-2.1,228351.0,0.02,43541776.0,4.68,-43770127.0,-1.554363664514806,-1.9999999999999545,,-0.3675467520935068
2024-11-01,6.84,1.63,79165831.0,8.5,44267888.0,4.75,34897943.0,3.75,-70288178.0,-7.54,-8877647.0,-0.95,79165837.0,1.559179106512806,1.9999998484194388,-54203145.0,0.9482376833685164
2024-11-04,6.84,0.0,-4183745.0,-0.51,-12209755.0,-1.49,8026010.0,0.98,-22841741.0,-2.79,27025485.0,3.31,-4183746.0,-3.918378410160675,-1.9999995219590292,-46115856.4,0.056146545468055975
2024-11-05,6.89,0.73,-110020517.0,-14.99,-51494094.0,-7.01,-58526423.0,-7.97,110144482.0,15.0,-123964.0,-0.02,-110020516.0,-1.4680408424915816,-2.0000000181784094,-39967196.8,-1.0766251035635814
2024-11-06,6.82,-1.02,-75270359.0,-8.65,-39627591.0,-4.55,-35642768.0,-4.1,50005727.0,5.75,25264639.0,2.9,-75270352.0,-1.5264702096782872,-2.0000001859961807,-30815780.8,-0.7046938685268371
2024-11-07,6.91,1.32,-6278935.0,-0.69,19768230.0,2.18,-26047165.0,-2.88,5391296.0,0.6,887644.0,0.1,-6278930.0,2.1483429501519926,-2.000001592627725,-23317541.4,0.03372177726410661
2024-11-08,6.84,-1.01,-126584496.0,-12.51,-101778313.0,-10.06,-24806183.0,-2.45,65497392.0,6.47,61087110.0,6.04,-126584490.0,-1.804034672810217,-2.000000094798328,-64467606.8,-1.253909426795452
2024-11-11,6.73,-1.61,34268358.0,3.82,8005756.0,0.89,26262602.0,2.93,11182554.0,1.25,-45450912.0,-5.07,34268358.0,1.2336194806882421,1.9999999999999418,-56777186.0,0.467699668799541
2024-11-12,6.7,-0.45,42466405.0,4.31,34043316.0,3.46,8423089.0,0.86,-16841712.0,-1.71,-25624694.0,-2.6,42466404.0,1.8016529254513334,2.0000000470960058,-26279802.0,0.5554434093375149
2024-11-13,6.71,0.15,11025303.0,1.82,30570386.0,5.06,-19545083.0,-3.23,14458331.0,2.39,-25483634.0,-4.22,11025303.0,3.7727479235714636,1.9999999999998186,-9020671.0,0.2189290974670727
2024-11-14,6.75,0.6,13054546.0,1.41,8657906.0,0.94,4396640.0,0.48,-3570336.0,-0.39,-9484197.0,-1.03,13054559.0,1.6632083856680517,1.9999980083584592,-5153973.2,0.2406482378511504
2024-11-15,6.74,-0.15,27664511.0,2.98,32494470.0,3.5,-4829959.0,-0.52,-27040624.0,-2.91,-623896.0,-0.07,27664502.0,2.1745911421068715,2.000000650653245,25695825.2,0.39701855437128064
2024-11-18,6.91,2.52,89517201.0,5.86,124254993.0,8.13,-34737792.0,-2.27,-33618528.0,-2.2,-55898656.0,-3.66,89517218.0,2.3880567199932154,1.9999996201847783,36745597.2,1.0590285826478951
2024-11-19,6.86,-0.72,-75179977.0,-8.03,-41232103.0,-4.4,-33947874.0,-3.62,50717800.0,5.42,24462178.0,2.61,-75179976.0,-1.5484452934648243,-2.0000000266028017,13216321.2,-0.7037265736013317
2024-11-20,6.81,-0.73,41608711.0,6.1,5512603.0,0.81,36096108.0,5.29,-7831856.0,-1.15,-33776854.0,-4.95,41608712.0,1.1324867253761393,1.9999999519330953,19333003.0,0.5462635261910315
2024-11-21,6.83,0.29,-14872800.0,-3.22,-18299868.0,-3.96,3427068.0,0.74,4460365.0,0.96,10412436.0,2.25,-14872799.0,-2.230425355711307,-2.0000001344735447,13747531.4,-0.05825845945978309
2024-11-22,6.7,-1.9,1113213.0,0.14,-2815924.0,-0.36,3929137.0,0.5,-22827639.0,-2.91,21714426.0,2.77,1113213.0,-1.529546456965981,1.9999999999982034,8437273.6,0.11283993266499115
2024-11-25,6.75,0.75,18182959.0,2.09,73980067.0,8.49,-55797108.0,-6.41,-10346590.0,-1.19,-7836364.0,-0.9,18182964.0,5.0686470038655385,1.999999450034549,-5829577.2,0.29553759047171974
2024-11-26,6.95,2.96,126837600.0,8.61,182434592.0,12.38,-55596992.0,-3.77,-105354560.0,-7.15,-21483040.0,-1.46,126837600.0,2.4383321034141106,1.9999999999999842,34573938.0,1.4584688779311943
