日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-05-10,600519,1615.42,1625.23,1636.23,1615.23,20773,3588550877.0,1.29,0.18,3.0,0.17
2023-05-11,600519,1631.23,1617.3,1635.23,1615.23,15246,2623835905.0,1.23,-0.49,-7.93,0.12
2023-05-12,600519,1615.23,1606.63,1630.11,1605.24,19460,3335038590.0,1.54,-0.66,-10.67,0.15
2023-05-15,600519,1602.23,1616.53,1617.23,1591.43,25740,4384647977.0,1.61,0.62,9.9,0.2
2023-05-16,600519,1614.22,1603.52,1620.22,1597.23,22224,3785811907.0,1.42,-0.8,-13.01,0.18
2023-05-17,600519,1608.23,1601.23,1613.23,1599.24,16777,2858697942.0,0.87,-0.14,-2.29,0.13
2023-05-18,600519,1605.22,1591.23,1605.63,1590.23,19219,3260170684.0,0.96,-0.62,-10.0,0.15
2023-05-19,600519,1571.23,1599.73,1604.56,1555.78,26741,4504022549.0,3.07,0.53,8.5,0.21
2023-05-22,600519,1590.24,1646.23,1652.23,1590.23,41284,7165754129.0,3.88,2.91,46.5,0.33
2023-05-23,600519,1654.22,1624.78,1654.23,1624.78,16894,2934118394.0,1.79,-1.3,-21.45,0.13
2023-05-24,600519,1632.56,1611.13,1633.78,1610.34,18479,3182416491.0,1.44,-0.84,-13.65,0.15
2023-05-25,600519,1606.22,1601.23,1610.23,1590.23,22466,3814504093.0,1.24,-0.61,-9.9,0.18
2023-05-26,600519,1602.23,1590.79,1605.23,1575.24,18291,3090691546.0,1.87,-0.65,-10.44,0.15
2023-05-29,600519,1597.23,1589.23,1598.58,1578.23,17771,2998147159.0,1.28,-0.1,-1.56,0.14
2023-05-30,600519,1589.23,1568.52,1599.12,1558.79,26453,4424706688.0,2.54,-1.3,-20.71,0.21
2023-05-31,600519,1561.24,1529.13,1565.95,1526.9,36957,6053737281.0,2.49,-2.51,-39.39,0.29
2023-06-01,600519,1518.23,1536.15,1575.22,1518.23,28645,4708722933.0,3.73,0.46,7.02,0.23
2023-06-02,600519,1545.23,1570.83,1573.38,1536.34,25058,4163116244.0,2.41,2.26,34.68,0.2
2023-06-05,600519,1566.39,1565.23,1583.11,1563.23,16201,2704294313.0,1.27,-0.36,-5.6,0.13
2023-06-06,600519,1570.23,1567.22,1584.23,1551.78,19914,3326778183.0,2.07,0.13,1.99,0.16
2023-06-07,600519,1573.22,1551.13,1579.03,1550.23,17890,2971782064.0,1.84,-1.03,-16.09,0.14
2023-06-08,600519,1556.06,1568.23,1575.23,1550.24,14703,2441569677.0,1.61,1.1,17.1,0.12
2023-06-09,600519,1572.22,1566.23,1578.2,1566.23,17580,2938014322.0,0.76,-0.13,-2.0,0.14
2023-06-12,600519,1566.25,1596.23,1608.23,1561.75,27029,4562308599.0,2.97,1.92,30.0,0.22
2023-06-13,600519,1594.11,1599.23,1604.84,1585.23,14663,2485398902.0,1.23,0.19,3.0,0.12
2023-06-14,600519,1619.23,1627.11,1634.47,1606.44,31506,5438040356.0,1.75,1.74,27.88,0.25
2023-06-15,600519,1630.57,1655.23,1655.88,1623.23,25223,4395900802.0,2.01,1.73,28.12,0.2
2023-06-16,600519,1657.23,1697.92,1700.23,1650.33,37918,6742301361.0,3.01,2.58,42.69,0.3
2023-06-19,600519,1690.23,1644.23,1698.18,1638.23,31700,5584248725.0,3.53,-3.16,-53.69,0.25
2023-06-20,600519,1640.23,1643.69,1665.23,1635.23,20947,3659824529.0,1.82,-0.03,-0.54,0.17
2023-06-21,600519,1640.23,1636.06,1656.83,1635.23,17721,3088635934.0,1.31,-0.46,-7.63,0.14
2023-06-26,600519,1620.34,1609.23,1630.23,1595.23,23993,4098619510.0,2.14,-1.64,-26.83,0.19
2023-06-27,600519,1610.22,1611.28,1619.93,1600.32,15174,2598138744.0,1.22,0.13,2.05,0.12
2023-06-28,600519,1613.41,1628.61,1634.23,1611.23,18574,3199294221.0,1.43,1.08,17.33,0.15
2023-06-29,600519,1631.23,1613.94,1635.22,1613.24,14231,2446524134.0,1.35,-0.9,-14.67,0.11
2023-06-30,600519,1626.14,1617.14,1635.13,1612.62,20459,3472586730.0,1.39,0.2,3.2,0.16
2023-07-03,600519,1625.14,1650.24,1651.42,1618.14,19139,3286737792.0,2.06,2.05,33.1,0.15
2023-07-04,600519,1650.34,1656.74,1660.58,1644.22,12472,2155553635.0,0.99,0.39,6.5,0.1
2023-07-05,600519,1656.14,1641.52,1658.11,1626.14,14745,2523960725.0,1.93,-0.92,-15.22,0.12
2023-07-06,600519,1635.3,1629.12,1659.14,1626.14,15141,2589459002.0,2.01,-0.76,-12.4,0.12
2023-07-07,600519,1627.14,1616.17,1635.13,1616.14,15167,2571458553.0,1.17,-0.79,-12.95,0.12
2023-07-10,600519,1631.14,1627.04,1641.1,1626.14,13477,2298241728.0,0.93,0.67,10.87,0.11
2023-07-11,600519,1636.14,1636.14,1641.31,1628.24,12583,2151079270.0,0.8,0.56,9.1,0.1
2023-07-12,600519,1639.18,1639.94,1649.14,1637.47,13285,2280785351.0,0.71,0.23,3.8,0.11
2023-07-13,600519,1648.13,1664.54,1671.55,1645.15,25807,4479772500.0,1.61,1.5,24.6,0.21
2023-07-14,600519,1682.14,1679.14,1684.64,1667.34,18550,3245530255.0,1.04,0.88,14.6,0.15
2023-07-17,600519,1677.14,1656.11,1677.14,1652.74,14336,2482069846.0,1.45,-1.37,-23.03,0.11
2023-07-18,600519,1659.72,1648.94,1660.65,1647.14,14738,2544005063.0,0.82,-0.43,-7.17,0.12
2023-07-19,600519,1641.15,1649.14,1654.14,1639.94,12483,2147704435.0,0.86,0.01,0.2,0.1
2023-07-20,600519,1654.13,1650.14,1675.12,1648.14,16693,2897176490.0,1.64,0.06,1.0,0.13
2023-07-21,600519,1658.02,1697.44,1698.64,1652.14,39377,6931535726.0,2.82,2.87,47.3,0.31
2023-07-24,600519,1676.66,1697.29,1697.29,1676.66,19713,3476648177.0,1.22,-0.01,-0.15,0.16
2023-07-25,600519,1726.14,1754.69,1755.02,1726.13,43086,7837450019.0,1.7,3.38,57.4,0.34
2023-07-26,600519,1754.69,1754.69,1762.13,1741.22,19611,3580171484.0,1.19,0.0,0.0,0.16
2023-07-27,600519,1762.14,1764.17,1780.93,1754.84,20340,3749635290.0,1.49,0.54,9.48,0.16
2023-07-28,600519,1758.14,1823.14,1826.14,1754.15,39018,7330314112.0,4.08,3.34,58.97,0.31
2023-07-31,600519,1834.14,1806.72,1861.14,1800.14,45379,8615279839.0,3.35,-0.9,-16.42,0.36
2023-08-01,600519,1804.15,1815.14,1833.09,1804.03,19231,3635857283.0,1.61,0.47,8.42,0.15
2023-08-02,600519,1809.54,1806.14,1816.14,1792.94,18509,3478674239.0,1.28,-0.5,-9.0,0.15
2023-08-03,600519,1796.14,1804.61,1816.14,1776.64,21543,4031087705.0,2.19,-0.08,-1.53,0.17
2023-08-04,600519,1813.96,1819.61,1832.66,1808.14,24574,4655813751.0,1.36,0.83,15.0,0.2
2023-08-07,600519,1807.09,1814.07,1824.14,1797.17,23892,4491893140.0,1.48,-0.3,-5.54,0.19
2023-08-08,600519,1806.17,1816.14,1819.85,1790.22,17736,3333559505.0,1.63,0.11,2.07,0.14
2023-08-09,600519,1816.14,1816.42,1831.14,1809.1,18523,3506306394.0,1.21,0.02,0.28,0.15
2023-08-10,600519,1808.14,1801.14,1815.14,1788.44,18436,3454219140.0,1.47,-0.84,-15.28,0.15
2023-08-11,600519,1811.14,1760.14,1811.54,1760.02,26786,4959166751.0,2.86,-2.28,-41.0,0.21
2023-08-14,600519,1736.14,1729.14,1751.12,1722.14,23731,4285362053.0,1.65,-1.76,-31.0,0.19
2023-08-15,600519,1735.14,1739.12,1744.14,1727.15,14818,2682125119.0,0.98,0.58,9.98,0.12
2023-08-16,600519,1733.72,1746.14,1749.49,1732.14,13184,2396261791.0,1.0,0.4,7.02,0.1
2023-08-17,600519,1732.22,1754.19,1760.14,1727.69,17290,3141408018.0,1.86,0.46,8.05,0.14
2023-08-18,600519,1758.13,1728.73,1761.13,1728.73,17023,3084761577.0,1.85,-1.45,-25.46,0.14
2023-08-21,600519,1719.14,1717.14,1740.13,1716.21,18912,3405415645.0,1.38,-0.67,-11.59,0.15
2023-08-22,600519,1727.13,1714.14,1728.7,1697.16,26650,4763131152.0,1.84,-0.17,-3.0,0.21
2023-08-23,600519,1723.14,1700.14,1726.14,1696.22,19912,3556178584.0,1.75,-0.82,-14.0,0.16
2023-08-24,600519,1705.76,1742.44,1754.14,1701.14,26055,4703417600.0,3.12,2.49,42.3,0.21
2023-08-25,600519,1734.93,1751.12,1763.91,1732.15,18831,3433296756.0,1.82,0.5,8.68,0.15
2023-08-28,600519,1824.72,1761.11,1824.72,1758.02,41052,7633221012.0,3.81,0.57,9.99,0.33
2023-08-29,600519,1754.14,1777.47,1795.22,1754.14,28950,5371260173.0,2.33,0.93,16.36,0.23
2023-08-30,600519,1794.04,1782.14,1794.14,1769.8,19812,3672570260.0,1.37,0.26,4.67,0.16
2023-08-31,600519,1786.14,1773.14,1786.14,1767.15,14820,2738445519.0,1.07,-0.51,-9.0,0.12
2023-09-01,600519,1778.97,1777.19,1791.61,1772.17,13145,2438622738.0,1.1,0.23,4.05,0.1
2023-09-04,600519,1788.74,1792.14,1806.08,1779.67,23871,4453823216.0,1.49,0.84,14.95,0.19
2023-09-05,600519,1794.14,1784.84,1794.14,1782.94,15659,2915625961.0,0.62,-0.41,-7.3,0.12
2023-09-06,600519,1784.14,1787.14,1792.8,1775.15,11121,2067605990.0,0.99,0.13,2.3,0.09
2023-09-07,600519,1778.74,1764.14,1783.03,1757.33,16982,3128587116.0,1.44,-1.29,-23.0,0.14
2023-09-08,600519,1761.08,1744.64,1761.08,1741.09,12212,2224338144.0,1.13,-1.11,-19.5,0.1
2023-09-11,600519,1734.14,1748.31,1766.14,1734.14,15926,2902617736.0,1.83,0.21,3.67,0.13
2023-09-12,600519,1752.74,1746.1,1753.12,1742.16,12168,2214514112.0,0.63,-0.13,-2.21,0.1
2023-09-13,600519,1756.06,1746.05,1756.06,1726.19,19501,3540583633.0,1.71,0.0,-0.05,0.16
2023-09-14,600519,1748.67,1744.83,1753.12,1732.14,17505,3180447848.0,1.2,-0.07,-1.22,0.14
2023-09-15,600519,1745.14,1708.13,1745.92,1707.44,28431,5105749077.0,2.21,-2.1,-36.7,0.23
2023-09-18,600519,1702.45,1755.34,1755.64,1699.14,32559,5905121000.0,3.31,2.76,47.21,0.26
2023-09-19,600519,1748.34,1753.08,1755.14,1734.14,14990,2727858953.0,1.2,-0.13,-2.26,0.12
2023-09-20,600519,1748.14,1750.14,1756.14,1744.19,12502,2281583949.0,0.68,-0.17,-2.94,0.1
2023-09-21,600519,1744.15,1724.53,1748.14,1724.53,19489,3521486755.0,1.35,-1.46,-25.61,0.16
2023-09-22,600519,1731.77,1775.14,1776.1,1718.55,34390,6287832575.0,3.34,2.93,50.61,0.27
2023-09-25,600519,1773.64,1758.52,1774.14,1752.73,13979,2565773541.0,1.21,-0.94,-16.62,0.11
2023-09-26,600519,1754.14,1742.14,1761.02,1739.24,15762,2870852363.0,1.24,-0.93,-16.38,0.13
2023-09-27,600519,1741.14,1740.14,1759.64,1728.94,20880,3791876119.0,1.76,-0.11,-2.0,0.17
2023-09-28,600519,1751.12,1724.69,1751.12,1723.94,20538,3704812960.0,1.56,-0.89,-15.45,0.16
2023-10-09,600519,1723.08,1703.14,1723.08,1691.04,29763,5279950406.0,1.86,-1.25,-21.55,0.24
2023-10-10,600519,1709.03,1696.14,1725.12,1694.14,20284,3615557182.0,1.82,-0.41,-7.0,0.16
2023-10-11,600519,1710.79,1704.64,1710.79,1694.14,21945,3896568648.0,0.98,0.5,8.5,0.17
2023-10-12,600519,1724.04,1712.14,1724.37,1703.34,14865,2657095942.0,1.23,0.44,7.5,0.12
2023-10-13,600519,1697.02,1677.14,1704.15,1664.33,25028,4387687934.0,2.33,-2.04,-35.0,0.2
2023-10-16,600519,1677.12,1656.04,1682.14,1648.59,20790,3603604610.0,2.0,-1.26,-21.1,0.17
2023-10-17,600519,1665.14,1652.14,1665.58,1642.14,14945,2577312288.0,1.42,-0.24,-3.9,0.12
2023-10-18,600519,1644.94,1654.14,1668.14,1643.32,20318,3511987514.0,1.5,0.12,2.0,0.16
2023-10-19,600519,1626.14,1556.14,1626.17,1552.17,73492,12146921769.0,4.47,-5.92,-98.0,0.59
2023-10-20,600519,1556.14,1571.14,1581.14,1542.39,45376,7421390806.0,2.49,0.96,15.0,0.36
2023-10-23,600519,1556.11,1570.12,1586.14,1547.74,25234,4138279588.0,2.44,-0.06,-1.02,0.2
2023-10-24,600519,1574.14,1569.09,1579.5,1547.35,29861,4894807617.0,2.05,-0.07,-1.03,0.24
2023-10-25,600519,1596.25,1603.64,1624.14,1593.16,36179,6075417064.0,1.97,2.2,34.55,0.29
2023-10-26,600519,1593.14,1598.37,1614.14,1588.15,22386,3741418874.0,1.62,-0.33,-5.27,0.18
2023-10-27,600519,1590.14,1602.85,1618.02,1586.74,34262,5754795486.0,1.96,0.28,4.48,0.27
2023-10-30,600519,1595.14,1607.14,1615.02,1595.14,24086,4050573178.0,1.24,0.27,4.29,0.19
2023-10-31,600519,1606.14,1610.72,1616.14,1593.99,19859,3335804699.0,1.38,0.22,3.58,0.16
2023-11-01,600519,1776.14,1707.13,1776.14,1699.93,93143,16747292689.0,4.73,5.99,96.41,0.74
2023-11-02,600519,1721.14,1705.64,1721.14,1702.2,27908,4982090753.0,1.11,-0.09,-1.49,0.22
2023-11-03,600519,1706.14,1737.38,1741.03,1700.14,30176,5433116881.0,2.4,1.86,31.74,0.24
2023-11-06,600519,1746.14,1738.14,1749.93,1727.26,25524,4624102375.0,1.3,0.04,0.76,0.2
2023-11-07,600519,1731.14,1717.31,1736.14,1710.22,19582,3511590028.0,1.49,-1.2,-20.83,0.16
2023-11-08,600519,1710.19,1724.48,1729.94,1709.01,14546,2610041959.0,1.22,0.42,7.17,0.12
2023-11-09,600519,1716.25,1720.25,1725.14,1709.14,12800,2291996819.0,0.93,-0.25,-4.23,0.1
2023-11-10,600519,1706.69,1701.98,1714.14,1699.24,16466,2928380668.0,0.87,-1.06,-18.27,0.13
2023-11-13,600519,1698.42,1690.14,1711.02,1683.12,18370,3244573621.0,1.64,-0.7,-11.84,0.15
2023-11-14,600519,1690.14,1691.41,1701.13,1686.15,12817,2263963957.0,0.89,0.08,1.27,0.1
2023-11-15,600519,1705.14,1699.07,1709.03,1693.14,18435,3271230275.0,0.94,0.45,7.66,0.15
2023-11-16,600519,1700.14,1686.19,1702.14,1686.19,12558,2215937273.0,0.94,-0.76,-12.88,0.1
2023-11-17,600519,1678.14,1679.56,1685.14,1664.04,21714,3793781119.0,1.25,-0.39,-6.63,0.17
2023-11-20,600519,1681.14,1688.64,1695.64,1662.8,18608,3265514010.0,1.96,0.54,9.08,0.15
2023-11-21,600519,1709.56,1716.14,1724.14,1696.24,30098,5383107810.0,1.65,1.63,27.5,0.24
2023-11-22,600519,1709.44,1707.65,1720.49,1706.68,12665,2263460167.0,0.8,-0.49,-8.49,0.1
2023-11-23,600519,1704.44,1712.14,1714.14,1697.14,11550,2055272193.0,1.0,0.26,4.49,0.09
2023-11-24,600519,1715.14,1703.14,1715.14,1701.14,13085,2329345658.0,0.82,-0.53,-9.0,0.1
2023-11-27,600519,1699.44,1689.14,1699.44,1681.14,16261,2865075217.0,1.07,-0.82,-14.0,0.13
2023-11-28,600519,1687.14,1695.18,1700.02,1684.14,14520,2562905659.0,0.94,0.36,6.04,0.12
2023-11-29,600519,1694.14,1700.85,1702.14,1684.14,17149,3034175614.0,1.06,0.33,5.67,0.14
2023-11-30,600519,1702.86,1717.64,1720.9,1697.22,21353,3817513545.0,1.39,0.99,16.79,0.17
2023-12-01,600519,1715.45,1686.42,1715.84,1674.14,33051,5830850111.0,2.43,-1.82,-31.22,0.26
2023-12-04,600519,1686.42,1676.85,1687.97,1671.42,18440,3233102118.0,0.98,-0.57,-9.57,0.15
2023-12-05,600519,1674.92,1635.14,1675.02,1634.16,29903,5168983317.0,2.44,-2.49,-41.71,0.24
2023-12-06,600519,1628.77,1629.14,1645.61,1627.27,23851,4078003022.0,1.12,-0.37,-6.0,0.19
2023-12-07,600519,1630.14,1626.14,1635.22,1613.44,25042,4249170906.0,1.34,-0.18,-3.0,0.2
2023-12-08,600519,1626.14,1631.06,1634.98,1618.36,26288,4474160126.0,1.02,0.3,4.92,0.21
2023-12-11,600519,1616.14,1624.14,1630.14,1583.14,36831,6172810248.0,2.88,-0.42,-6.92,0.29
2023-12-12,600519,1613.74,1636.13,1636.13,1610.14,21011,3564305866.0,1.6,0.74,11.99,0.17
2023-12-13,600519,1631.36,1586.14,1631.86,1583.22,38789,6480807500.0,2.97,-3.06,-49.99,0.31
2023-12-14,600519,1592.1,1562.04,1596.01,1561.16,40672,6703240107.0,2.2,-1.52,-24.1,0.32
2023-12-15,600519,1574.37,1571.14,1603.91,1570.15,37093,6140791726.0,2.16,0.58,9.1,0.3
2023-12-18,600519,1566.14,1588.14,1589.47,1561.14,19897,3292194757.0,1.8,1.08,17.0,0.16
2023-12-19,600519,1591.14,1601.14,1606.01,1571.23,22207,3706057587.0,2.19,0.82,13.0,0.18
2023-12-20,600519,1603.24,1595.03,1605.24,1588.24,23092,3816133219.0,1.06,-0.38,-6.11,0.18
2023-12-21,600519,1585.25,1615.24,1617.56,1585.25,29012,4827827888.0,2.03,1.27,20.21,0.23
2023-12-22,600519,1614.94,1615.89,1624.34,1603.25,21667,3613238325.0,1.31,0.04,0.65,0.17
2023-12-25,600519,1616.24,1617.24,1623.84,1613.24,12471,2086014390.0,0.66,0.08,1.35,0.1
2023-12-26,600519,1617.74,1615.24,1620.14,1602.74,14771,2457177339.0,1.08,-0.12,-2.0,0.12
2023-12-27,600519,1613.24,1612.3,1622.39,1606.24,16056,2679221365.0,1.0,-0.18,-2.94,0.13
2023-12-28,600519,1616.23,1670.23,1673.23,1612.3,38338,6537401380.0,3.78,3.59,57.93,0.31
2023-12-29,600519,1665.24,1671.24,1694.82,1665.24,27539,4768857531.0,1.77,0.06,1.01,0.22
2024-01-02,600519,1660.24,1630.25,1663.43,1623.34,32156,5440082548.0,2.4,-2.45,-40.99,0.26
2024-01-03,600519,1626.35,1639.24,1640.46,1621.57,20229,3411400667.0,1.16,0.55,8.99,0.16
2024-01-04,600519,1638.24,1614.24,1638.24,1608.17,21551,3603970147.0,1.83,-1.53,-25.0,0.17
2024-01-05,600519,1606.57,1608.6,1623.9,1597.35,20243,3373155627.0,1.64,-0.35,-5.64,0.16
2024-01-08,600519,1606.24,1589.23,1607.24,1585.25,25586,4211918629.0,1.37,-1.2,-19.37,0.2
2024-01-09,600519,1586.25,1586.24,1597.56,1580.31,24412,4009826496.0,1.09,-0.19,-2.99,0.19
2024-01-10,600519,1586.34,1586.74,1604.7,1583.24,17351,2856120718.0,1.35,0.03,0.5,0.14
2024-01-11,600519,1585.34,1591.81,1603.18,1583.3,16441,2708764500.0,1.25,0.32,5.07,0.13
2024-01-12,600519,1585.21,1588.3,1596.5,1584.64,11603,1908084612.0,0.75,-0.22,-3.51,0.09
2024-01-15,600519,1580.24,1585.24,1600.21,1579.69,17854,2931202343.0,1.29,-0.19,-3.06,0.14
2024-01-16,600519,1583.74,1584.67,1592.24,1570.18,25903,4236042960.0,1.39,-0.04,-0.57,0.21
2024-01-17,600519,1575.24,1522.24,1580.72,1522.24,51633,8251735591.0,3.69,-3.94,-62.43,0.41
2024-01-18,600519,1519.24,1556.11,1558.04,1500.79,60440,9566349514.0,3.76,2.23,33.87,0.48
2024-01-19,600519,1554.11,1580.24,1583.25,1546.12,46378,7550144389.0,2.39,1.55,24.13,0.37
2024-01-22,600519,1574.24,1587.24,1588.24,1564.12,46946,7678297836.0,1.53,0.44,7.0,0.37
2024-01-23,600519,1577.25,1564.24,1585.19,1554.24,34835,5659457115.0,1.95,-1.45,-23.0,0.28
2024-01-24,600519,1574.24,1571.24,1579.08,1548.8,33216,5373603703.0,1.94,0.45,7.0,0.26
2024-01-25,600519,1572.06,1583.24,1586.24,1567.24,31206,5094508165.0,1.21,0.76,12.0,0.25
2024-01-26,600519,1575.6,1582.56,1589.34,1568.24,26955,4402111882.0,1.33,-0.04,-0.68,0.21
2024-01-29,600519,1585.54,1595.24,1605.82,1585.53,31421,5189014946.0,1.28,0.8,12.68,0.25
2024-01-30,600519,1595.22,1558.24,1595.22,1555.24,30866,5010784454.0,2.51,-2.32,-37.0,0.25
2024-01-31,600519,1558.24,1550.15,1565.21,1543.37,29649,4770104891.0,1.4,-0.52,-8.09,0.24
2024-02-01,600519,1550.74,1555.27,1569.13,1546.24,26485,4272298576.0,1.48,0.33,5.12,0.21
2024-02-02,600519,1560.24,1541.24,1573.02,1526.24,39382,6336691194.0,3.01,-0.9,-14.03,0.31
2024-02-05,600519,1541.24,1575.25,1582.68,1540.49,53130,8590683071.0,2.74,2.21,34.01,0.42
2024-02-06,600519,1575.25,1621.24,1630.72,1571.34,52472,8740646588.0,3.77,2.92,45.99,0.42
2024-02-07,600519,1626.27,1656.23,1659.83,1606.85,52601,8899606867.0,3.27,2.16,34.99,0.42
2024-02-08,600519,1665.25,1651.24,1670.24,1630.24,46757,7953438044.0,2.42,-0.3,-4.99,0.37
2024-02-19,600519,1683.11,1640.67,1683.17,1633.24,36977,6288277980.0,3.02,-0.64,-10.57,0.29
2024-02-20,600519,1642.6,1615.24,1642.6,1601.8,34470,5755266893.0,2.49,-1.55,-25.43,0.27
2024-02-21,600519,1611.26,1662.9,1676.24,1607.24,46154,7868784082.0,4.27,2.95,47.66,0.37
2024-02-22,600519,1652.74,1663.62,1668.25,1645.77,22794,3905984695.0,1.35,0.04,0.72,0.18
2024-02-23,600519,1656.35,1659.33,1669.62,1645.26,27306,4670706950.0,1.46,-0.26,-4.29,0.22
2024-02-26,600519,1653.24,1640.22,1653.98,1630.26,27318,4625594409.0,1.43,-1.15,-19.11,0.22
2024-02-27,600519,1628.24,1634.74,1638.16,1623.24,22080,3718478358.0,0.91,-0.33,-5.48,0.18
2024-02-28,600519,1634.16,1626.79,1641.81,1619.25,31867,5371312847.0,1.38,-0.49,-7.95,0.25
2024-02-29,600519,1626.79,1640.24,1641.74,1624.44,24758,4184917973.0,1.06,0.83,13.45,0.2
2024-03-01,600519,1635.24,1630.3,1640.21,1621.92,26868,4526845398.0,1.12,-0.61,-9.94,0.21
2024-03-04,600519,1624.24,1621.54,1626.23,1615.29,26485,4434401015.0,0.67,-0.54,-8.76,0.21
2024-03-05,600519,1616.05,1640.34,1642.24,1611.92,36238,6102136582.0,1.87,1.16,18.8,0.29
2024-03-06,600519,1636.24,1625.79,1640.24,1623.26,22142,3725582802.0,1.04,-0.89,-14.55,0.18
2024-03-07,600519,1625.24,1628.87,1635.04,1623.24,21599,3633934774.0,0.73,0.19,3.08,0.17
2024-03-08,600519,1625.8,1616.67,1631.92,1615.29,22156,3710678522.0,1.02,-0.75,-12.2,0.18
2024-03-11,600519,1620.24,1639.73,1644.12,1618.42,29895,5048394347.0,1.59,1.43,23.06,0.24
2024-03-12,600519,1639.18,1690.24,1694.34,1635.74,54227,9393309052.0,3.57,3.08,50.51,0.43
2024-03-13,600519,1685.21,1672.69,1693.24,1665.34,26500,4588879420.0,1.65,-1.04,-17.55,0.21
2024-03-14,600519,1664.24,1661.87,1680.08,1656.74,19405,3338768308.0,1.4,-0.65,-10.82,0.15
2024-03-15,600519,1657.74,1662.73,1677.64,1657.24,17834,3066692399.0,1.23,0.05,0.86,0.14
2024-03-18,600519,1660.24,1653.5,1665.09,1644.24,26055,4446059130.0,1.25,-0.56,-9.23,0.21
2024-03-19,600519,1648.24,1653.26,1665.18,1638.35,23948,4093701261.0,1.62,-0.01,-0.24,0.19
2024-03-20,600519,1648.6,1654.84,1658.92,1645.47,15249,2604543856.0,0.81,0.1,1.58,0.12
2024-03-21,600519,1653.34,1654.24,1664.24,1649.74,16596,2839332631.0,0.88,-0.04,-0.6,0.13
2024-03-22,600519,1650.27,1646.59,1654.23,1633.24,25456,4318592818.0,1.27,-0.46,-7.65,0.2
2024-03-25,600519,1643.78,1634.25,1644.01,1625.82,24473,4131446237.0,1.1,-0.75,-12.34,0.19
2024-03-26,600519,1632.7,1654.53,1658.04,1632.7,28069,4782899074.0,1.55,1.24,20.28,0.22
2024-03-27,600519,1650.24,1646.24,1657.24,1644.24,18113,3087792980.0,0.79,-0.5,-8.29,0.14
2024-03-28,600519,1640.24,1646.88,1663.24,1638.44,24642,4201857059.0,1.51,0.04,0.64,0.2
2024-03-29,600519,1646.88,1648.14,1656.23,1643.34,13457,2290584417.0,0.78,0.08,1.26,0.11
2024-04-01,600519,1655.23,1666.57,1679.24,1653.94,27131,4679371035.0,1.54,1.12,18.43,0.22
2024-04-02,600519,1667.24,1659.23,1670.23,1650.29,25449,4360973684.0,1.2,-0.44,-7.34,0.2
2024-04-03,600519,1679.24,1660.35,1684.68,1655.26,29046,5002390042.0,1.77,0.07,1.12,0.23
2024-04-08,600519,1640.24,1611.9,1641.24,1607.84,59167,9907355766.0,2.01,-2.92,-48.45,0.47
2024-04-09,600519,1605.91,1607.46,1618.24,1603.69,25590,4256226333.0,0.9,-0.28,-4.44,0.2
2024-04-10,600519,1607.51,1593.22,1610.23,1590.24,27631,4562853880.0,1.24,-0.89,-14.24,0.22
2024-04-11,600519,1585.35,1593.24,1595.24,1579.93,22766,3736417595.0,0.96,0.0,0.02,0.18
2024-04-12,600519,1596.24,1579.27,1609.24,1579.27,26744,4403968129.0,1.88,-0.88,-13.97,0.21
2024-04-15,600519,1580.25,1618.22,1620.85,1580.22,35818,5960815532.0,2.57,2.47,38.95,0.29
2024-04-16,600519,1610.73,1615.24,1624.8,1604.24,26266,4382796962.0,1.27,-0.18,-2.98,0.21
2024-04-17,600519,1613.24,1612.24,1620.44,1603.24,24819,4130322018.0,1.06,-0.19,-3.0,0.2
2024-04-18,600519,1604.25,1616.02,1628.22,1603.42,26568,4445487745.0,1.54,0.23,3.78,0.21
2024-04-19,600519,1606.02,1591.88,1613.74,1586.52,23500,3879233242.0,1.68,-1.49,-24.14,0.19
2024-04-22,600519,1599.24,1620.3,1624.12,1590.24,29951,5001684635.0,2.13,1.79,28.42,0.24
2024-04-23,600519,1620.24,1637.52,1640.24,1620.24,24980,4217855279.0,1.23,1.06,17.22,0.2
2024-04-24,600519,1642.22,1638.84,1645.15,1628.57,17086,2893555635.0,1.01,0.08,1.32,0.14
2024-04-25,600519,1635.57,1638.28,1640.84,1627.49,14476,2447183879.0,0.81,-0.03,-0.56,0.12
2024-04-26,600519,1639.24,1654.67,1659.24,1639.22,30996,5290248521.0,1.22,1.0,16.39,0.25
2024-04-29,600519,1642.19,1649.24,1673.24,1639.06,41332,7072096590.0,2.07,-0.33,-5.43,0.33
2024-04-30,600519,1650.25,1650.24,1675.12,1650.24,30760,5273902374.0,1.51,0.06,1.0,0.24
2024-05-06,600519,1679.21,1705.44,1710.24,1672.24,59909,10504351712.0,2.3,3.34,55.2,0.48
2024-05-07,600519,1711.03,1715.24,1723.04,1701.92,24925,4413196426.0,1.24,0.57,9.8,0.2
2024-05-08,600519,1714.93,1709.21,1715.21,1700.91,14769,2603293863.0,0.83,-0.35,-6.03,0.12
2024-05-09,600519,1703.24,1701.24,1710.22,1695.24,22387,3929804849.0,0.88,-0.47,-7.97,0.18
2024-05-10,600519,1706.34,1684.22,1713.12,1679.23,26207,4571398242.0,1.99,-1.0,-17.02,0.21
2024-05-13,600519,1677.26,1651.24,1677.9,1646.46,37662,6435415674.0,1.87,-1.96,-32.98,0.3
