报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,,2537014000000.0,,,,179635000000.0,513291000000.0,,,,913013000000.0,,,,,600297000000.0,529059000000.0,,,,,,,,,,21055282000000.0,21543585000000.0,538786000000.0,,,,,,,,,4388945000000.0,3371035000000.0,40972000000.0,,,,22431000000.0,183177000000.0,,,379208000000.0,150515000000.0,228693000000.0,4788000000.0,21717000000.0,223905000000.0,,245622000000.0,,,,,,,,18480000000.0,29181000000.0,2828000000.0,,62691000000.0,368346000000.0,,35061299000000.0,,,1112016000000.0,,3380450000000.0,2933752000000.0,446698000000.0,24202588000000.0,,,,,,,,153456000000.0,57604000000.0,160503000000.0,,,,,,,,58554000000.0,,,29021000000.0,,,,,,,,,,18604000000.0,,,2056549000000.0,,,,,18716000000.0,,9130000000.0,,851144000000.0,32108335000000.0,,294388000000.0,409513000000.0,119550000000.0,289963000000.0,135768000000.0,95268000000.0,,,,279006000000.0,414638000000.0,,,1187650000000.0,,,,2816231000000.0,136733000000.0,35061299000000.0,定期报告,是,20250327,CNY,合并期末,2025-03-26T18:50:03
20240930,,2489934000000.0,,,,130974000000.0,466055000000.0,,,,819474000000.0,,,,,604728000000.0,400760000000.0,,,,,,,,,,20899320000000.0,21435928000000.0,536608000000.0,,,,,,,,,4030621000000.0,3260880000000.0,41965000000.0,,,,22505000000.0,132196000000.0,,,,,,,19564000000.0,216134000000.0,,235698000000.0,,,,,,,,18428000000.0,27435000000.0,2729000000.0,,72881000000.0,412405000000.0,,34068988000000.0,,,901139000000.0,,3362244000000.0,2998823000000.0,363421000000.0,23710630000000.0,,,,,,,,134861000000.0,40828000000.0,39929000000.0,,,,,,,,50901000000.0,,,39590000000.0,,,,,,,,,,22127000000.0,,,2095072000000.0,,,,,18636000000.0,,8852000000.0,,770196000000.0,31195005000000.0,,294388000000.0,389513000000.0,119550000000.0,269963000000.0,135785000000.0,64487000000.0,,,,257414000000.0,378986000000.0,,,1221534000000.0,,,,2742107000000.0,131876000000.0,34068988000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:30:05
20240630,,2539712000000.0,,,,138619000000.0,753560000000.0,,,,916838000000.0,,,,,585400000000.0,560585000000.0,,,,,,,,,,20616140000000.0,21088978000000.0,526690000000.0,,,,,,,,,3566038000000.0,3255468000000.0,39804000000.0,,,,22774000000.0,148582000000.0,,,,,,,19289000000.0,221008000000.0,,240297000000.0,,,,,,,,18248000000.0,27320000000.0,2756000000.0,,70038000000.0,405088000000.0,,33907267000000.0,,,1022307000000.0,,3204427000000.0,2783117000000.0,421310000000.0,23630706000000.0,,,,,,,,132314000000.0,35728000000.0,109396000000.0,,,,,,,,44605000000.0,,,30316000000.0,,,,,,,,,,21944000000.0,,,2064450000000.0,,,,,18392000000.0,,7922000000.0,,805784000000.0,31128291000000.0,,294388000000.0,359513000000.0,119550000000.0,239963000000.0,135759000000.0,58389000000.0,,,,257381000000.0,379164000000.0,,,1164227000000.0,,,,2648821000000.0,130155000000.0,33907267000000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T20:00:10
20240331,,2852364000000.0,,,,101718000000.0,787610000000.0,,,,898908000000.0,,,,,606537000000.0,372557000000.0,,,,,,,,,,20366172000000.0,20882959000000.0,516787000000.0,,,,,,,,,3385146000000.0,3300250000000.0,39662000000.0,,,,22762000000.0,149107000000.0,,,,,,,20406000000.0,223241000000.0,,243647000000.0,,,,,,,,18616000000.0,26879000000.0,2742000000.0,,73547000000.0,410822000000.0,,33659046000000.0,,,1021702000000.0,,2723504000000.0,2321038000000.0,402466000000.0,24105988000000.0,,,,,,,,140734000000.0,42855000000.0,107282000000.0,,,,,,,,44638000000.0,,,25563000000.0,,,,,,,,,,21531000000.0,,,1902780000000.0,,,,,18548000000.0,,7605000000.0,,712124000000.0,30874854000000.0,,294388000000.0,359513000000.0,119550000000.0,239963000000.0,135734000000.0,44777000000.0,,,,257152000000.0,379278000000.0,,,1182645000000.0,,,,2653487000000.0,130705000000.0,33659046000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:15:04
